dataset,n,MAE_grouped_anidada,R2_grouped_anidada,config_ganadora_modal,regla_modal,configs_ganadoras_por_fold,MAE_random_publicada,MAE_grouped_publicada_GKF5,inflacion_publicada_misma_config_pct,MAE_random_modal,MAE_grouped_modal_GKF5,inflacion_modal_misma_config_pct,inflacion_anidada_vs_random_publicada_pct,inflacion_anidada_vs_random_modal_pct,comparacion_limpia,grid_MAE_grouped_min,grid_config_MAE_grouped_min,grid_inflacion_min_pct,grid_inflacion_max_pct,grid_inflacion_mediana_pct,tabla2_inflacion_media_pct,tabla2_inflacion_std_pct,tabla2_inflacion_min_pct,tabla2_inflacion_max_pct,procedencia
A,21263,8.369763977993328,0.8531378266219786,"d10,lr0.05,mcw10",gana 4/5 folds externos,"d10,lr0.05,mcw10;d10,lr0.05,mcw10;d10,lr0.05,mcw10;d10,lr0.05,mcw10;d8,lr0.05,mcw10",5.230280243629458,8.31316641925921,58.94303999072979,5.107512843743334,8.346099987723752,63.408301517002826,60.02515330202043,63.87161881043977,inflacion_anidada_vs_random_modal_pct (mismos hiperparametros en ambos brazos: solo cambia el protocolo de particion),8.306381238175122,"d10,lr0.1,mcw10",28.501554791888427,68.74814972087341,55.05797000178995,56.86671920435365,1.597973968020419,54.36555113512011,59.31510931556296,"results_v2/run_M4_m2.py | modelo XGBoost; config publicada = make_models(seed)['XGBoost'] importada de code/tc_pipeline.py (A) / code/datasetB_pipeline.py (B); grupos = familia quimica (conjunto de elementos) via pandas.factorize; sklearn 1.7.2, xgboost 3.0.5; n_jobs=8, tree_method=hist | run_nested: externo GroupKFold(5) determinista, interno GroupKFold(3) sobre el train externo, seleccion por MAE interna pooled sobre 16 configs; MAE_grouped_anidada = pooled out-of-fold externo; MAE_random_* de hp_grid_ambos.csv (KFold(5, shuffle=True, rs=42)); tabla2_* de tabla2_shuffle.csv (5 semillas, GroupKFold shuffle=True); seed=42"
B,12440,6.2263541024523095,0.8509238214697126,"d10,lr0.05,mcw10",gana 2/5 folds externos,"d8,lr0.05,mcw1;d10,lr0.1,mcw1;d8,lr0.1,mcw1;d10,lr0.05,mcw10;d10,lr0.05,mcw10",3.9146463900614337,6.16977548244124,57.60747887996127,4.066172565503345,6.197781537316914,52.42298346847707,59.052784901846465,53.1256729061512,inflacion_anidada_vs_random_modal_pct (mismos hiperparametros en ambos brazos: solo cambia el protocolo de particion),6.16977548244124,"d10,lr0.05,mcw1",22.610324395507654,60.67618364618208,46.40810854871876,60.81509998165235,0.5070588359724044,60.25788179110963,61.511805667665406,"results_v2/run_M4_m2.py | modelo XGBoost; config publicada = make_models(seed)['XGBoost'] importada de code/tc_pipeline.py (A) / code/datasetB_pipeline.py (B); grupos = familia quimica (conjunto de elementos) via pandas.factorize; sklearn 1.7.2, xgboost 3.0.5; n_jobs=8, tree_method=hist | run_nested: externo GroupKFold(5) determinista, interno GroupKFold(3) sobre el train externo, seleccion por MAE interna pooled sobre 16 configs; MAE_grouped_anidada = pooled out-of-fold externo; MAE_random_* de hp_grid_ambos.csv (KFold(5, shuffle=True, rs=42)); tabla2_* de tabla2_shuffle.csv (5 semillas, GroupKFold shuffle=True); seed=42"
